552.6343,14,33,2,1,20,58,38,7,23,8,5,35,1,14,5,10,22,28,4,85,12,23,
552.6961,15,73,1,1,17,38,45,7,33,6,8,35,1,11,8,7,23,22,4,36,11,16,
552.7615,16,81,1,1,0,5,27,5,20,8,7,38,1,12,11,0,16,20,6,34,10,16,
552.8269,14,96,2,1,29,47,25,9,11,8,8,40,0,15,8,3,17,21,2,88,6,15,
552.8924,12,55,2,1,23,59,44,7,6,4,8,16,1,13,1,7,10,21,1,73,14,20,
552.954,9,10,2,1,7,19,42,7,32,3,7,37,1,12,7,9,13,22,1,47,4,22,
553.0195,11,75,2,0,15,13,9,7,17,4,5,40,1,14,8,3,13,21,6,39,6,20,
553.085,9,84,2,0,29,34,30,6,23,2,7,25,1,12,8,3,16,22,0,92,10,0,
553.1505,7,25,2,1,28,58,44,6,22,6,12,44,1,16,2,8,11,23,1,75,13,19,
553.2161,15,50,1,1,15,17,36,7,28,2,6,27,1,9,10,8,26,24,4,59,11,18,
553.2777,16,75,1,1,11,38,21,3,25,3,6,31,1,11,11,1,22,21,6,53,8,22,
553.3432,13,100,2,1,30,19,21,5,18,9,7,26,0,13,6,3,16,21,1,73,11,19,
553.4086,7,48,2,1,26,60,43,7,21,4,12,29,1,12,8,7,14,23,0,91,13,26,
553.4743,12,101,1,1,6,57,42,7,30,12,7,22,1,10,6,5,19,17,4,38,15,18,
553.5395,19,33,1,1,11,30,9,3,29,4,7,34,1,14,12,3,14,23,6,57,12,15,
553.6013,16,95,2,1,11,31,13,7,10,3,7,41,0,14,11,3,19,25,1,56,8,22,
553.6667,2,74,2,1,24,54,36,5,0,3,10,35,1,12,6,3,18,22,0,88,10,22,
553.7321,5,39,2,0,7,56,39,7,17,3,11,43,1,12,7,5,11,26,5,56,13,25,
553.7976,17,36,1,1,19,20,12,4,17,9,8,43,1,8,8,7,22,20,2,57,15,15,
553.8631,16,92,1,1,11,18,18,4,0,7,10,34,1,12,11,2,20,21,1,33,10,22,
553.9249,19,95,2,1,29,59,14,7,12,4,3,24,0,13,10,3,14,21,3,77,13,24,
553.9903,9,81,2,0,29,60,41,7,13,10,8,27,1,13,10,6,7,27,2,74,17,21,
554.0558,11,74,1,1,14,30,41,3,22,1,9,36,1,12,12,1,17,23,5,28,14,19,
554.1214,15,68,1,1,14,31,29,3,15,13,11,34,1,12,11,0,16,18,1,17,7,18,
554.1829,16,90,2,1,26,31,21,5,12,6,9,31,0,13,8,3,16,22,1,86,7,8,
554.2485,13,19,2,1,27,55,45,8,6,7,12,17,0,12,3,8,8,25,0,92,11,25,
554.3138,7,38,2,1,4,27,38,7,18,3,3,35,1,10,9,4,12,25,3,49,12,20,
554.3792,14,76,2,0,14,29,22,6,8,4,8,34,1,14,8,3,16,22,1,53,7,17,
554.4448,10,94,2,0,32,27,24,3,11,2,9,24,1,14,7,4,17,22,0,77,7,26,
554.5102,14,37,2,0,29,56,41,4,14,6,9,32,1,11,11,4,18,21,1,91,12,27,
554.572,16,81,2,1,18,48,41,6,19,3,10,20,0,13,9,9,13,20,9,51,9,31,
554.6374,14,46,2,1,14,22,0,6,20,3,4,40,0,14,11,4,18,23,2,66,5,22,
554.7029,14,100,2,0,30,35,0,5,12,3,9,34,1,14,8,3,20,23,0,51,7,15,
554.7683,5,64,2,0,28,49,35,1,12,5,10,7,1,13,4,11,14,21,2,94,9,21,
554.8338,12,35,1,1,13,56,41,6,20,10,9,18,1,10,9,3,21,20,2,24,16,23,
554.8955,14,27,1,1,6,34,16,7,16,4,8,31,1,11,13,5,9,20,5,43,12,24,
554.9609,15,96,1,1,19,24,18,5,9,6,6,27,1,11,9,1,19,18,1,47,11,19,
555.0265,13,77,2,1,24,57,42,5,9,10,10,20,0,15,8,8,19,21,5,84,13,23,
555.0919,8,29,0,1,20,58,43,7,15,3,10,22,1,14,6,5,17,22,0,48,10,21,
555.1537,13,48,3,0,19,18,10,7,18,3,7,35,1,14,10,4,14,25,2,51,9,20,
555.2191,12,100,3,1,15,31,29,2,5,1,6,35,1,11,11,2,21,25,1,61,12,18,
555.2847,15,92,2,1,30,57,27,8,15,5,7,28,0,12,11,3,16,22,1,72,12,24,
555.3499,14,3,3,1,27,52,41,7,14,7,2,20,0,14,10,9,13,22,3,91,9,22,
555.4117,8,56,3,0,21,26,31,7,15,10,10,34,1,14,7,8,3,24,1,33,6,12,
555.4771,15,95,3,0,6,19,29,10,1,5,6,31,1,14,8,3,16,24,2,43,11,16,
555.5426,15,98,3,0,30,40,18,4,6,3,7,32,1,12,8,3,19,21,1,82,10,15,
555.6081,15,44,2,1,24,56,49,4,9,4,13,36,1,11,7,3,23,23,1,90,11,26,
555.6735,4,27,3,1,0,9,42,4,16,12,10,41,0,13,11,6,17,24,6,34,12,30,
555.7353,13,60,3,1,9,10,17,7,0,10,5,42,0,14,10,3,17,25,5,63,6,24,
555.8006,9,94,3,1,28,33,12,7,0,5,9,31,0,12,10,3,16,24,0,89,8,23,
555.8662,10,51,3,0,30,55,45,6,15,3,10,30,1,12,9,6,18,23,0,90,11,20,
555.9315,9,38,2,1,9,17,40,4,26,0,6,25,1,11,10,0,10,23,4,39,9,20,
555.997,16,79,3,1,15,41,26,4,7,2,8,28,1,12,10,0,17,20,4,29,7,24,
556.0626,16,92,2,1,29,33,27,5,15,7,6,21,1,12,12,1,21,18,1,78,11,14,
556.1241,4,39,3,1,26,56,48,7,4,5,3,26,0,13,9,5,7,24,1,83,11,25,
556.1895,9,26,3,1,10,20,48,7,26,4,8,35,0,13,5,6,7,22,5,42,9,21,
556.2551,14,47,3,1,0,27,26,5,17,3,4,41,0,14,11,0,14,24,3,27,11,16,
556.3169,10,98,3,1,35,34,11,7,9,2,4,26,0,12,8,3,18,23,1,87,5,24,
556.3822,6,13,3,1,27,53,43,7,11,4,5,27,0,12,7,7,18,24,2,92,9,22,
556.4477,11,54,3,0,21,27,38,7,20,4,4,24,1,13,9,8,12,23,1,43,9,21,
556.5094,16,91,3,0,21,28,26,7,3,7,8,32,1,14,9,4,6,25,2,51,3,16,
556.5749,12,94,3,0,37,13,31,6,12,5,9,16,1,14,8,4,18,21,0,75,6,17,
556.6442,12,26,3,0,32,51,46,3,12,1,9,13,1,10,11,7,16,22,1,80,17,23,
556.7059,17,32,3,1,13,34,49,5,24,3,10,39,1,12,5,1,8,19,4,41,10,20,
556.7713,16,28,2,1,17,24,25,3,14,4,6,32,1,11,11,0,18,23,3,31,6,20,
556.8367,17,93,3,1,29,20,21,7,2,0,10,41,1,14,8,3,19,26,1,83,5,17,
556.8984,3,34,3,1,30,54,43,7,13,5,3,37,1,11,9,6,8,24,0,94,6,26,
556.964,15,51,3,0,29,42,39,7,21,8,11,31,1,13,6,5,14,20,5,34,8,22,
557.0293,17,50,3,0,31,20,7,3,19,0,5,35,1,14,8,4,17,24,2,63,13,21,
557.0949,15,94,2,1,22,29,24,5,14,2,7,34,1,11,11,2,21,18,1,54,7,20,
557.1565,9,47,2,1,35,54,43,8,6,6,6,21,1,12,0,9,19,21,1,74,11,24,
557.2219,9,15,3,1,2,60,44,7,25,9,6,27,0,12,0,6,15,23,3,25,9,25,
557.2876,16,24,3,1,12,17,26,3,16,11,4,39,1,14,4,2,11,21,5,55,10,14,
557.3529,10,97,3,1,27,47,18,8,16,7,3,25,0,14,4,3,19,24,0,52,6,20,
557.4184,5,43,3,1,32,52,39,6,11,1,15,13,1,15,0,7,20,22,0,84,8,22,
557.4839,9,47,3,0,6,50,41,4,25,8,10,28,1,11,10,9,18,17,7,33,15,23,
557.5456,14,35,2,1,16,24,13,5,20,1,7,38,1,12,8,7,12,17,2,35,9,15,
557.611,17,97,2,1,30,31,21,5,10,4,12,39,1,12,8,0,19,19,1,40,3,16,
557.6765,10,85,2,1,31,58,42,6,14,7,4,28,0,15,5,7,16,22,1,83,11,26,
557.742,9,69,3,1,16,57,45,7,22,2,10,26,1,13,10,7,18,25,5,53,11,22,
557.8036,11,85,2,1,11,4,35,0,24,0,8,40,1,10,10,6,15,21,3,43,7,12,
557.869,14,88,2,1,22,11,27,1,2,1,7,40,1,11,9,4,22,24,4,19,7,21,
557.9347,10,89,3,1,32,54,22,0,8,3,7,28,1,12,10,0,19,20,1,83,10,20,
558,11,14,3,1,31,57,42,3,21,2,6,24,0,13,7,8,15,26,3,89,6,24,
558.0655,11,13,3,1,14,19,22,3,21,2,2,36,1,12,2,6,12,23,8,37,8,18,
558.1271,11,95,3,1,9,11,27,2,8,3,4,29,0,14,6,3,14,26,0,25,7,20,
558.1928,11,92,3,1,35,57,15,2,15,2,10,31,1,14,6,4,12,21,1,91,9,23,
558.2582,14,86,3,0,35,58,50,3,18,0,10,33,1,9,10,6,24,16,6,52,15,22,
558.3236,11,66,2,1,20,24,46,3,26,3,8,40,0,14,2,5,10,24,2,24,7,18,
558.389,16,78,3,1,27,20,29,1,14,6,3,39,0,14,6,3,16,23,6,51,4,17,
558.4507,14,96,3,1,33,23,34,5,12,5,2,0,0,14,6,3,18,23,0,90,3,9,
558.5161,9,36,3,1,30,55,42,4,0,9,8,2,0,15,6,3,18,24,0,91,10,26,
558.5815,6,39,3,0,8,19,41,4,18,5,2,22,1,15,5,7,19,26,4,48,8,23,
558.6471,14,83,3,1,25,28,22,4,17,2,5,25,1,14,5,3,14,24,3,33,9,20,
558.7088,12,98,3,0,35,30,13,4,15,3,6,29,1,13,5,6,15,21,1,78,10,0,
558.7742,9,25,3,0,32,53,45,2,16,3,7,7,1,11,6,1,11,19,1,91,15,14,
558.8398,11,32,2,1,28,44,43,0,20,3,9,21,1,11,6,4,25,20,5,66,13,14,
558.9052,15,79,3,1,22,33,0,2,14,5,3,22,0,14,4,3,15,23,1,32,9,19,
558.9669,10,93,3,1,28,38,12,4,9,5,6,11,0,14,6,3,16,23,1,84,6,10,
559.0323,10,50,3,1,24,59,18,1,5,3,7,6,1,16,7,6,7,23,0,88,10,15,
559.0978,11,66,3,1,22,27,22,4,19,2,8,17,1,14,5,7,6,24,4,44,2,12,
559.1632,11,60,3,0,15,31,0,5,17,1,9,21,1,14,5,4,10,24,2,50,7,5,
559.225,12,98,3,0,34,40,0,2,14,1,11,23,1,13,7,4,17,21,0,81,8,6,
559.2904,8,24,3,1,37,55,32,1,4,3,12,28,1,12,8,3,12,21,1,67,15,15,
559.3559,13,9,3,1,25,25,29,0,23,2,6,23,1,8,10,7,16,22,3,33,13,12,
559.4212,16,54,2,1,25,45,4,0,15,5,8,25,1,12,9,1,16,19,4,46,9,4,
559.4869,15,92,2,1,30,14,10,0,16,4,6,24,1,11,9,0,20,20,1,87,8,10,
559.5523,14,55,2,1,30,52,30,6,8,5,7,30,0,11,6,5,11,21,1,87,12,13,
559.6139,14,38,3,1,7,31,29,6,20,4,1,9,0,11,3,4,7,22,2,39,11,14,
559.6793,14,57,3,1,28,39,4,6,6,6,2,28,0,14,9,3,14,26,7,27,8,12,
559.7448,17,93,3,1,33,45,7,4,11,7,9,17,1,14,7,4,20,21,1,76,7,2,
559.8065,9,27,3,1,34,55,31,6,13,6,7,0,1,14,7,7,6,19,2,88,10,21,
559.8719,11,27,3,1,12,15,33,6,21,3,4,28,0,12,0,8,7,25,4,35,7,10,
559.9374,19,55,3,1,13,13,10,10,12,5,4,32,0,14,7,3,16,22,2,44,9,9,
560.003,10,100,3,1,31,51,0,5,14,4,9,37,1,13,7,3,18,23,0,89,11,14,
560.0646,10,4,3,0,32,55,37,3,6,3,5,28,1,14,4,5,14,23,0,93,12,12,
560.13,11,77,2,1,21,32,39,3,26,3,7,19,1,9,7,5,10,21,2,41,8,11,
560.1955,18,76,2,1,8,28,16,6,10,5,10,26,1,12,10,0,3,19,4,34,10,8,
560.2609,14,92,2,1,35,19,23,2,15,9,4,0,1,12,9,4,20,18,1,86,7,7,
560.3264,7,21,2,1,32,55,44,6,14,7,8,19,1,12,10,4,6,26,1,77,17,15,
560.3919,14,11,3,1,19,34,36,6,21,3,12,29,1,11,10,7,7,24,2,31,12,14,
560.4536,14,63,3,1,21,39,9,9,12,3,8,36,0,14,7,3,8,26,1,45,9,11,
560.519,10,98,3,1,28,23,5,6,14,4,10,42,0,14,6,3,17,27,0,89,8,7,
560.5846,16,53,3,1,34,49,34,4,10,1,11,31,1,12,4,5,19,23,0,92,10,16,
560.65,15,26,1,1,15,26,37,3,25,6,8,25,1,8,8,7,15,24,3,42,14,15,
560.7155,17,47,2,1,20,20,21,1,17,6,6,34,1,12,10,4,15,25,5,36,11,8,
560.7772,15,98,3,1,24,8,22,6,13,7,13,28,0,14,10,4,18,21,1,39,2,3,
560.8427,15,62,3,1,29,56,35,7,15,4,7,18,1,13,11,6,7,22,0,89,11,14,
560.908,9,74,3,0,9,55,39,4,25,0,9,9,1,11,7,6,10,24,2,27,11,14,
560.9697,15,45,3,0,12,34,6,6,22,3,6,34,1,14,6,4,14,24,2,55,10,5,
561.0352,15,92,3,0,28,35,12,5,12,3,7,20,1,14,7,3,22,25,1,62,14,9,
561.1005,6,45,2,1,32,56,28,1,5,4,9,18,1,8,5,7,13,21,1,87,11,13,
561.1661,11,20,2,1,15,50,34,3,24,2,6,25,1,15,10,7,19,20,5,38,9,15,
561.2315,18,17,2,1,17,38,18,5,22,3,5,34,1,12,9,5,11,21,2,40,0,5,
561.2933,16,99,2,1,35,26,18,3,13,5,11,40,1,10,9,0,17,23,1,44,8,7,
561.3589,18,58,3,1,28,59,33,4,14,3,10,31,0,13,4,7,15,24,2,83,8,17,
561.4243,12,50,3,0,22,51,34,6,23,1,6,24,1,11,9,6,17,23,6,53,5,14,
561.4858,11,81,3,1,17,8,21,5,26,2,6,33,1,13,7,8,3,24,3,56,8,2,
561.5551,11,96,3,0,21,41,22,1,12,1,9,26,1,14,10,3,19,30,1,34,8,7,
561.6167,10,66,3,0,33,56,19,3,9,4,9,8,1,9,7,2,21,21,1,90,10,13,
561.6822,12,55,2,1,6,50,37,3,18,2,10,6,1,12,7,3,11,23,1,42,8,15,
561.7476,18,34,3,1,22,26,9,4,21,3,9,31,1,13,10,4,15,17,1,31,4,9,
561.8132,14,95,2,1,28,20,13,6,14,1,10,32,1,11,10,0,19,18,2,48,1,9,
561.875,12,68,2,1,34,58,37,2,9,4,11,31,1,8,7,5,20,24,1,94,10,13,
561.9405,17,60,3,1,21,57,40,6,23,4,10,29,0,13,5,6,13,26,5,41,12,17,
562.006,15,67,3,0,12,24,17,6,26,1,6,34,1,14,11,8,13,26,4,62,3,14,
562.0712,17,97,3,1,16,21,15,4,7,3,5,29,1,12,10,0,20,26,3,23,6,9,
562.1367,16,79,2,1,31,62,14,0,10,3,4,14,1,11,7,1,22,18,1,91,9,12,
562.2022,14,29,2,1,30,46,35,3,20,5,6,20,1,13,7,3,10,20,3,66,13,14,
562.2639,11,36,3,1,13,13,11,3,21,4,8,34,1,11,7,7,12,21,1,50,3,1,
562.3294,13,100,3,1,17,22,21,5,12,4,7,35,0,15,9,0,14,24,3,38,2,16,
562.3911,2,97,3,1,32,58,25,5,20,8,7,25,0,11,5,4,15,22,0,91,5,9,
562.4565,3,39,3,1,29,57,36,5,25,3,6,31,1,15,6,4,10,26,4,52,4,14,
562.5219,11,26,3,0,33,30,20,6,18,3,7,38,1,13,4,9,13,25,1,63,0,9,
562.5874,18,93,3,0,5,32,14,7,15,1,8,32,1,14,7,3,17,25,1,44,5,12,
562.6529,6,94,3,0,38,58,21,2,12,5,9,22,1,12,8,0,20,23,1,87,13,13,
562.7184,15,66,2,1,30,58,34,6,17,7,7,11,1,14,11,6,12,20,3,86,6,22,
562.7801,15,33,3,1,13,33,25,6,26,8,4,36,0,10,3,7,12,25,5,27,0,3,
562.8454,13,98,3,1,16,0,12,6,0,3,5,33,0,13,6,4,18,22,6,67,2,12,
562.911,14,101,3,0,37,20,11,6,11,7,5,22,1,10,11,3,16,21,0,98,7,0,
562.9765,16,23,3,0,36,28,40,3,23,7,13,32,1,14,7,7,16,20,2,84,12,13,
563.0381,10,37,2,1,13,0,38,3,21,3,11,32,1,10,6,6,22,21,4,58,9,9,
563.1036,16,79,3,1,20,30,11,6,0,5,5,38,1,14,10,0,20,23,2,53,6,9,
563.1691,15,92,3,1,34,24,5,5,15,7,11,23,0,13,7,3,19,24,1,88,6,16,
563.2346,0,86,3,0,33,49,35,6,13,4,8,11,1,14,12,8,11,24,0,93,7,15,
563.3,7,71,2,1,11,26,36,3,28,2,17,15,1,10,11,4,5,22,5,40,2,15,
563.3616,10,54,2,1,6,6,20,3,22,2,9,29,1,14,10,1,15,23,4,32,5,11,
563.4272,6,94,2,1,31,13,19,1,15,4,14,37,1,12,10,3,19,22,1,76,4,6,
563.4926,4,11,2,1,30,45,42,2,13,8,8,30,1,11,8,7,6,22,1,77,13,13,
563.558,1,33,2,1,5,18,39,5,28,3,8,23,1,10,10,5,0,24,5,30,7,10,
563.6197,8,61,3,1,12,25,13,2,5,5,4,37,1,14,9,1,16,23,5,43,6,12,
563.6852,6,91,3,1,33,35,23,4,13,6,10,35,1,11,10,1,22,22,1,90,6,9,
563.7506,0,37,3,1,29,45,30,7,14,6,0,25,0,13,5,5,12,24,1,89,6,17,
563.8161,0,78,3,1,8,22,38,6,30,5,4,34,1,11,7,7,12,26,1,38,4,16,
563.8815,15,73,3,1,10,15,9,4,19,4,3,40,0,14,7,3,14,21,5,43,4,10,
563.9433,14,99,3,1,36,20,16,6,12,5,9,11,0,15,7,4,19,21,1,86,7,10,
564.0126,11,57,3,0,34,49,40,2,19,4,5,31,1,12,6,10,22,22,1,86,14,20,
564.0744,12,20,2,1,20,30,37,3,29,4,7,19,1,14,8,5,19,22,5,25,7,12,
564.1397,15,18,2,1,26,25,8,3,23,1,6,30,1,12,10,1,14,18,7,52,9,10,
564.2013,18,97,3,1,30,9,17,4,0,6,10,34,1,11,10,3,23,26,1,89,9,7,
564.2668,12,41,3,1,30,45,35,6,14,6,7,31,0,10,6,5,14,22,1,90,6,14,
564.3323,13,63,3,1,27,28,34,6,26,3,7,46,1,15,5,6,21,22,5,50,4,15,
564.3977,15,65,3,0,22,16,0,5,24,2,7,30,1,14,7,5,18,21,1,44,5,14,
564.4631,14,94,3,0,35,26,21,5,16,3,9,23,1,14,8,3,19,23,1,55,2,7,
564.5288,13,86,2,1,33,48,45,0,13,5,12,20,1,13,4,5,17,19,2,88,14,17,
564.5903,14,58,3,1,21,48,41,6,25,3,2,8,0,13,11,4,6,22,3,54,9,19,
564.6557,17,48,3,1,23,8,10,5,28,3,6,37,0,13,8,7,6,23,4,56,4,16,
564.7213,14,98,3,1,19,27,26,5,13,6,8,31,0,14,7,4,20,25,1,52,5,16,
564.7868,10,76,3,1,34,50,32,2,21,4,12,32,1,16,5,7,19,22,1,89,5,12,
564.8524,12,0,3,0,18,50,37,5,28,3,13,24,1,11,11,4,14,21,2,54,10,14,
564.914,17,10,2,1,24,11,32,2,24,4,5,32,1,13,10,8,21,25,3,54,4,7,
564.9794,15,64,3,1,25,36,20,3,12,5,6,32,1,14,7,3,20,26,4,51,4,12,
565.045,8,65,3,1,35,49,22,4,19,6,11,23,0,11,8,4,17,24,0,94,6,17,
565.1105,17,33,3,0,34,45,46,5,26,1,11,22,1,16,11,3,17,24,2,72,9,14,
565.172,15,31,2,1,12,10,37,5,27,3,8,33,1,9,7,5,7,19,2,36,7,10,
565.2374,17,50,2,1,27,6,24,3,14,8,4,34,1,11,10,1,21,18,5,52,3,0,
565.303,18,65,2,1,28,29,4,4,20,7,11,23,1,12,9,0,23,19,1,91,10,12,
565.3684,19,0,3,1,32,41,42,6,16,6,4,30,0,17,4,8,0,26,1,87,7,20,
565.4301,15,9,3,1,0,3,38,6,24,3,8,40,1,11,8,7,0,25,2,28,6,8,
565.4957,14,73,3,1,17,8,35,7,12,4,4,33,0,14,10,4,14,28,1,31,5,14,
565.561,11,78,3,1,22,46,21,5,19,6,8,26,0,13,9,3,12,22,1,89,4,10,
565.6266,14,5,3,0,25,45,44,6,24,4,11,39,1,15,6,6,11,27,0,79,11,16,
565.6881,21,55,2,1,14,30,42,3,28,3,7,33,1,8,9,5,9,24,3,31,9,6,
565.7535,18,67,3,1,0,9,22,6,8,2,0,31,1,12,10,0,14,22,3,39,6,9,
565.8191,14,70,2,1,23,29,36,2,14,1,3,6,1,13,11,3,15,19,1,93,6,10,
565.8853,13,30,2,1,24,45,43,3,12,7,6,30,1,12,9,5,19,20,1,90,3,14,
565.9462,16,17,3,1,7,6,36,6,22,5,0,36,0,13,8,8,0,20,2,31,4,16,
566.0117,16,69,3,1,6,13,20,5,12,5,0,36,1,12,10,0,16,22,3,36,6,3,
566.0771,15,75,3,1,26,32,17,4,19,6,9,26,0,13,7,3,9,23,1,83,7,15,
566.1426,17,31,3,1,24,49,46,6,21,4,5,38,0,15,5,8,7,21,0,86,9,14,
566.208,12,27,3,0,12,38,40,6,26,3,6,35,1,12,3,5,9,26,0,56,0,8,
566.2735,14,70,3,0,8,21,17,6,12,2,3,36,1,14,8,3,15,21,1,36,7,13,
566.3355,13,75,3,1,27,29,20,6,21,8,5,25,1,13,10,3,16,21,1,92,7,6,
566.4007,13,24,3,1,24,50,41,6,12,3,8,8,1,13,5,8,1,21,1,90,11,11,
566.4661,13,50,3,1,18,11,43,6,26,2,3,42,1,12,9,4,6,25,5,36,9,7,
566.5317,15,61,3,1,18,15,26,6,15,6,2,33,1,12,10,0,12,20,5,52,7,6,
566.5971,16,71,3,1,28,36,16,4,19,5,7,22,1,13,6,5,15,23,1,78,10,6,
566.6589,14,5,3,1,25,46,43,6,23,8,5,34,1,12,8,10,7,26,0,83,10,13,
566.7241,13,7,3,0,8,34,42,5,25,1,3,31,1,10,7,5,18,24,2,47,4,11,
566.7897,15,56,3,0,21,30,29,3,24,2,5,36,1,14,10,3,13,20,3,34,7,7,
566.8553,15,76,2,1,27,32,12,4,13,8,11,25,1,12,10,1,17,20,1,87,8,6,
566.9206,14,28,2,1,29,46,42,6,8,9,2,32,1,11,10,5,10,23,1,91,6,16,
566.9823,14,51,3,1,17,15,41,6,26,6,3,22,0,9,7,7,6,26,4,29,8,17,
567.0478,12,51,3,1,14,16,40,5,22,3,4,39,0,14,6,4,6,22,2,32,1,15,
567.1133,16,76,3,1,29,31,14,7,18,5,3,40,1,14,7,3,12,22,1,76,5,4,
567.175,4,4,3,1,25,47,47,6,16,6,4,29,1,11,3,10,0,24,1,77,11,11,
567.2404,8,13,3,0,2,24,43,6,27,1,8,33,1,14,4,7,10,24,1,23,4,13,
567.3059,16,50,3,1,13,10,17,4,15,3,3,36,1,11,7,2,10,24,2,52,4,10,
567.3713,14,67,3,1,30,26,18,1,23,3,7,40,1,14,6,3,14,24,1,86,8,11,
567.4369,17,34,2,1,25,53,43,5,22,5,10,17,1,10,11,3,11,18,1,90,9,13,
567.5022,13,49,3,1,16,32,41,6,30,4,0,27,0,12,1,6,13,24,3,36,7,16,
567.5639,15,36,3,1,0,18,3,5,22,5,2,33,0,14,7,6,12,23,4,42,1,17,
567.6294,13,83,3,1,27,10,29,7,10,6,3,27,0,12,5,3,15,23,1,54,8,10,
567.6949,1,28,3,1,28,48,43,5,10,7,4,15,1,12,9,5,10,24,1,84,13,14,
567.7564,2,9,3,0,8,33,39,6,28,3,6,17,1,14,2,8,7,22,2,28,4,14,
567.822,13,41,3,1,9,19,14,8,18,4,4,37,1,14,7,3,15,24,3,35,10,9,
567.8874,11,73,3,1,29,0,11,9,21,6,6,37,0,13,7,3,16,26,1,91,8,7,
567.9529,13,7,3,1,31,44,39,4,0,6,3,34,1,14,12,6,13,23,0,90,10,10,
568.0184,8,29,3,0,15,30,36,4,29,2,5,37,1,12,7,6,15,20,3,55,11,14,
568.08,17,54,3,1,4,11,13,4,21,3,5,31,1,12,10,0,7,18,6,29,6,7,
568.1456,16,77,3,1,29,13,17,2,15,5,6,20,1,14,9,2,16,22,1,78,7,12,
568.211,16,52,2,1,27,47,46,5,10,4,4,31,1,17,9,8,13,22,1,80,11,11,
568.2764,13,59,3,1,19,27,39,6,28,3,5,15,0,14,7,2,10,23,1,40,7,14,
568.3381,13,8,3,1,23,39,12,5,15,3,1,37,0,14,7,5,7,23,3,44,3,12,
568.4035,11,74,3,1,17,19,7,5,14,6,4,38,0,14,7,3,14,27,0,77,7,7,
568.469,13,9,3,1,22,48,40,5,23,4,2,18,0,14,8,8,9,26,3,92,6,13,
568.5345,15,43,3,0,21,31,41,6,27,2,2,36,1,13,7,6,17,24,2,34,3,16,
568.5963,16,16,3,0,9,12,14,8,22,0,8,36,1,14,6,4,19,26,2,62,2,11,
568.6618,15,82,3,0,28,22,16,3,20,8,11,38,1,14,10,0,14,19,2,70,9,8,
568.7273,10,14,2,1,24,45,48,1,13,9,7,24,1,12,10,6,14,20,5,91,13,16,
568.7925,6,79,3,1,14,39,43,6,27,4,5,30,0,12,7,6,13,23,5,40,7,20,
568.8543,14,36,3,1,14,11,13,3,27,4,2,36,1,14,7,8,6,23,1,44,5,8,
568.9235,14,79,3,0,28,21,21,6,18,8,4,14,1,14,5,4,12,29,0,75,4,11,
568.9852,5,42,3,0,31,51,35,3,15,4,3,8,1,14,5,10,13,22,0,90,11,12,
569.0506,19,24,2,0,4,36,40,3,29,2,7,25,1,10,3,7,1,27,4,0,10,14,
569.1161,18,16,3,0,10,16,21,2,21,3,6,32,1,14,5,6,21,26,4,40,6,7,
569.1816,13,73,3,1,24,10,18,4,12,5,8,10,1,14,6,3,15,22,1,66,13,15,
569.2433,20,47,2,1,25,53,43,7,3,6,5,27,1,8,10,4,12,22,3,79,15,11,
569.3087,13,0,2,1,12,46,42,6,28,4,1,43,0,14,6,4,6,25,2,56,5,16,
569.374,14,40,3,1,0,24,8,5,26,5,0,34,1,14,10,3,6,28,1,37,9,9,
569.4397,16,78,3,1,23,17,10,7,17,7,6,33,0,14,10,1,17,27,1,57,7,16,
569.5052,5,69,3,1,27,47,40,6,20,10,6,42,1,14,5,6,16,23,1,83,4,13,
569.5668,8,39,3,0,20,30,39,3,32,2,4,23,1,14,13,7,1,28,3,34,8,11,
569.6321,15,18,3,0,8,21,14,7,26,3,4,35,1,14,7,4,8,25,2,32,7,6,
569.6977,15,73,3,0,25,6,23,4,24,6,6,35,1,13,10,3,12,21,0,46,6,3,
569.7632,10,29,3,1,29,48,42,0,18,5,8,22,1,16,5,8,10,24,1,66,14,15,
569.8248,6,1,2,1,0,41,44,3,31,1,7,21,1,12,7,4,14,17,6,25,15,13,
569.8903,15,38,3,1,18,12,4,0,30,5,6,35,1,12,10,5,11,22,3,61,9,18,
569.9558,15,74,3,1,28,20,24,3,9,5,2,18,1,11,10,1,17,26,1,56,6,10,
570.0212,17,28,2,1,26,49,41,0,8,6,9,34,1,10,5,6,12,19,1,76,6,18,
570.0829,12,41,3,1,19,40,41,6,26,4,9,32,0,13,0,5,9,24,2,3,10,17,
570.1484,19,13,3,1,14,37,11,5,23,8,4,36,0,14,10,3,0,23,5,37,4,5,
570.2138,15,80,3,1,26,14,21,7,21,5,10,22,0,14,9,3,17,22,1,43,9,1,
570.2793,9,50,3,1,29,48,44,4,6,8,3,21,0,13,6,7,12,22,0,76,10,20,
570.3408,8,43,3,0,9,38,44,6,27,3,8,9,1,10,8,9,9,22,4,26,4,18,
570.4064,15,30,3,1,7,14,25,5,21,5,3,35,0,14,7,3,12,22,1,29,8,9,
570.4718,15,68,3,1,30,32,8,6,13,5,7,1,1,14,7,3,15,25,1,70,5,17,
570.5373,10,33,3,1,26,46,44,4,16,6,8,37,1,12,1,8,9,22,1,75,6,12,
570.599,8,50,3,0,22,27,44,6,22,1,5,30,1,13,6,7,17,24,3,21,4,14,
570.6644,14,54,3,0,6,18,24,6,20,4,7,31,1,14,7,3,16,21,2,42,4,12,
