214.8308	24	20	0	2	8	34	30	20	24	14	4	14	1	9	9	16	103	11	2	4	18	25
214.8924	29	24	1	2	7	54	11	22	22	10	3	16	0	11	8	19	104	13	2	4	23	28
214.9577	24	19	1	2	7	49	31	17	24	13	6	10	1	11	4	18	100	11	2	4	18	27
215.0192	25	26	1	1	12	48	8	19	17	14	6	9	1	11	12	19	101	13	2	4	23	31
215.0807	25	23	0	2	5	47	29	20	25	11	4	20	1	8	7	16	100	11	2	10	13	27
215.1422	29	20	1	2	9	43	0	24	14	9	7	14	0	11	9	19	106	11	2	2	24	24
215.2076	26	24	1	2	9	48	34	20	25	14	5	14	0	10	8	18	98	12	2	6	14	30
215.269	29	26	1	2	9	45	24	19	21	9	7	17	1	11	8	19	104	13	1	4	14	29
215.3345	21	20	1	1	10	47	44	18	23	14	6	12	1	11	8	19	105	13	1	6	11	30
215.396	29	23	0	2	8	44	16	20	10	14	3	18	1	11	11	17	111	13	2	4	13	31
215.4575	28	18	1	2	11	47	35	20	22	11	7	14	0	11	1	19	97	12	2	3	19	27
215.5191	28	23	1	2	8	43	35	20	34	10	5	15	1	11	12	19	106	13	1	7	19	28
215.5843	27	30	1	2	8	46	38	20	21	10	9	12	1	12	9	19	102	8	2	5	20	31
215.6459	24	18	0	2	6	31	21	24	19	13	4	12	1	10	14	17	108	11	2	9	13	29
215.7074	26	19	1	2	7	49	39	20	18	14	8	18	1	11	9	17	102	11	2	5	22	27
215.7727	22	26	1	1	9	44	20	16	15	13	6	8	1	11	13	19	103	13	1	7	19	29
215.8344	26	26	1	1	10	47	39	20	15	12	8	11	1	10	11	19	107	12	1	2	19	31
215.8958	28	22	0	2	8	44	9	21	25	11	4	13	1	10	12	17	107	11	2	4	18	29
215.9573	29	21	1	2	8	50	38	17	25	11	8	10	0	9	5	18	105	13	2	2	23	28
216.0227	26	24	1	1	12	38	12	21	24	13	6	8	1	11	10	19	104	13	1	6	20	28
216.0842	29	25	1	1	11	47	28	21	26	13	7	12	1	9	8	19	101	13	2	3	18	31
216.1458	24	27	0	2	9	40	17	20	27	12	3	17	1	10	11	17	99	11	2	4	18	29
216.211	27	23	1	2	9	48	22	19	16	13	9	18	0	6	9	19	106	13	2	2	23	30
216.2725	28	23	1	2	4	44	8	17	32	12	6	11	1	11	3	18	97	12	2	4	16	29
216.3344	29	23	1	1	10	48	12	19	26	13	5	18	1	11	2	19	104	13	2	4	23	31
216.3993	22	21	1	2	7	42	28	20	23	13	6	12	1	9	10	18	99	11	2	6	17	31
216.4609	26	26	0	2	11	44	10	21	24	13	5	14	1	9	8	18	106	13	2	4	22	30
216.5225	25	22	1	2	8	46	39	20	21	13	4	12	0	11	10	18	106	12	2	7	16	28
216.5878	29	22	1	1	10	41	18	18	14	9	8	13	1	10	7	19	104	13	1	4	24	30
216.6494	26	26	1	2	10	49	38	20	20	14	6	17	1	10	12	18	101	12	1	5	18	27
216.7109	26	26	0	2	6	46	21	21	13	14	6	19	1	12	13	19	105	11	2	5	23	28
216.7724	27	21	1	2	4	51	45	17	23	14	6	17	1	6	6	19	112	12	2	5	17	30
216.8377	29	23	1	1	8	36	23	20	31	8	6	15	1	11	12	19	105	13	1	5	17	33
216.8994	27	22	0	2	10	49	42	20	22	14	5	22	1	11	9	17	107	12	2	4	17	32
216.9608	28	22	1	2	4	46	14	21	14	11	5	12	0	11	9	17	106	13	2	5	19	27
217.026	24	20	1	2	9	51	39	17	26	11	6	13	1	7	6	18	102	13	2	1	18	27
217.0878	29	23	1	1	11	49	36	20	24	11	6	11	1	11	11	19	103	13	1	8	13	32
217.153	24	17	0	2	11	48	41	20	22	12	8	14	1	7	13	17	101	11	2	7	22	29
217.2145	28	19	1	2	5	48	18	20	22	13	6	11	0	11	9	19	105	13	2	5	19	30
217.276	28	26	1	1	11	49	41	18	18	9	4	15	1	11	9	18	99	13	2	4	19	32
217.3414	22	24	1	1	10	39	14	18	10	14	6	10	1	11	10	19	103	12	1	6	15	31
217.4028	24	26	0	2	11	53	40	22	6	12	3	12	1	10	5	16	94	10	2	3	24	26
217.4645	25	21	1	2	10	46	17	22	30	14	4	20	0	11	12	19	101	12	2	5	18	28
217.5259	28	20	1	1	11	47	37	21	20	12	6	9	1	9	5	18	98	13	1	4	23	31
217.5875	30	23	1	1	9	40	31	19	22	13	6	14	1	11	7	18	98	13	1	6	14	35
217.6529	26	25	0	2	11	48	35	20	19	13	4	16	1	11	10	16	101	13	2	4	20	31
217.7144	25	23	1	2	7	36	21	21	21	14	4	15	0	11	14	19	92	13	2	7	17	30
217.7759	27	23	1	2	6	52	21	18	9	10	6	14	0	8	6	19	103	13	2	5	22	28
217.8411	27	21	1	2	7	44	24	17	25	11	6	9	1	11	7	18	102	13	1	6	22	37
217.9027	28	26	1	1	10	50	28	21	24	13	9	15	1	9	4	19	102	13	1	4	18	31
217.968	23	24	0	2	8	36	32	20	22	14	6	14	1	10	10	19	103	11	2	8	12	28
218.0295	28	23	1	2	10	48	6	21	20	10	4	14	1	10	7	19	104	13	2	4	22	26
218.0911	28	21	1	2	6	53	36	17	25	12	6	14	1	7	2	17	109	10	1	6	21	31
218.1527	29	23	1	1	11	43	22	20	20	12	6	17	1	11	9	19	104	13	1	4	20	30
218.218	24	22	0	2	11	45	37	20	23	14	3	20	1	8	5	17	106	12	2	3	10	31
218.2795	29	23	1	2	7	39	20	21	16	11	5	14	1	10	15	17	109	13	2	2	21	27
218.341	28	18	1	2	8	47	42	17	26	12	6	12	1	10	3	19	100	13	1	9	16	23
218.4063	29	25	1	2	7	40	17	20	24	11	7	18	1	11	12	19	105	13	1	6	20	28
218.4679	21	26	0	2	11	45	43	20	27	13	5	14	1	11	3	16	105	11	2	7	21	29
218.5294	28	21	1	2	10	37	18	20	17	9	8	15	0	11	7	19	103	13	2	4	18	33
218.5948	27	18	1	1	10	44	44	17	25	11	5	13	1	10	9	18	97	13	1	7	23	31
218.6562	25	25	1	1	9	38	32	21	12	8	6	11	1	11	13	19	104	13	2	5	16	32
218.7178	26	21	0	2	11	45	40	20	21	10	4	14	2	6	9	17	104	11	2	4	23	28
218.7794	27	9	1	2	5	40	22	19	16	10	2	12	0	11	8	19	101	13	2	2	16	28
218.8407	27	20	1	2	7	49	36	17	25	7	7	14	0	7	8	19	97	13	2	0	24	27
218.9062	27	20	1	2	9	48	27	17	30	11	5	9	1	11	12	19	103	13	2	9	19	26
218.9678	23	24	1	2	11	48	41	20	19	11	5	13	1	6	11	19	103	13	1	6	21	30
219.0331	26	24	1	2	8	45	17	21	25	14	0	13	1	11	13	19	106	10	2	5	19	28
219.0945	27	22	1	2	11	49	41	18	24	10	4	16	1	8	7	18	95	12	2	2	23	28
219.1561	30	20	1	1	8	37	15	17	31	11	3	12	1	11	11	19	98	13	1	7	15	33
219.2214	29	26	1	1	10	48	40	22	18	10	3	11	1	10	8	18	93	13	2	6	19	31
219.283	26	26	0	2	9	39	20	21	19	14	3	16	1	9	14	17	101	10	2	3	21	27
219.3444	28	22	1	2	9	51	25	20	11	9	6	16	0	8	8	19	104	13	2	4	22	31
219.406	28	21	1	2	8	48	15	17	23	12	3	11	0	11	7	18	105	11	2	6	21	30
219.4675	29	23	1	1	11	47	24	17	33	8	5	13	1	8	9	19	98	13	1	5	18	31
219.5329	25	23	1	1	1	42	8	17	21	14	3	11	1	11	14	19	94	12	1	9	13	32
219.5982	26	25	1	2	11	45	15	24	18	13	2	18	1	10	11	17	110	11	2	7	21	31
219.6597	24	24	1	2	10	45	19	20	23	13	1	11	0	11	6	18	99	13	2	8	20	28
219.7212	29	22	1	2	9	48	19	20	22	9	5	11	1	11	8	18	102	13	2	5	24	28
219.7828	26	18	1	2	9	47	32	17	26	12	3	11	1	11	8	18	102	13	1	8	14	31
219.8481	27	25	0	2	10	39	23	20	21	13	0	17	1	8	11	18	106	13	2	6	19	31
219.9097	26	28	1	2	9	38	41	20	22	14	1	12	0	10	11	17	99	13	2	2	17	23
219.9712	28	25	1	2	8	42	13	21	22	9	0	18	1	9	10	19	105	13	2	5	22	31
220.0327	26	19	1	2	10	47	41	18	25	10	3	12	1	8	5	18	101	13	2	8	16	33
220.098	26	25	0	2	5	46	24	19	24	12	6	16	1	10	11	17	107	13	2	6	22	34
220.1596	21	25	1	2	6	45	38	20	22	14	0	12	0	11	11	16	93	11	2	5	19	32
220.221	29	23	1	2	6	39	19	21	24	9	1	14	0	11	9	19	104	13	2	2	19	29
220.2864	26	17	1	1	10	46	45	17	23	8	3	12	1	10	8	18	103	13	2	6	16	32
220.348	25	28	1	1	10	53	35	20	20	14	2	11	1	10	15	17	105	13	2	6	19	34
220.4094	23	20	1	2	9	50	39	20	21	11	3	17	0	6	6	19	100	13	2	4	21	28
220.4748	29	23	1	2	7	52	13	20	17	13	3	12	0	11	7	19	104	13	2	1	19	30
220.5363	28	13	1	1	11	46	44	17	24	10	3	13	1	10	7	19	90	12	1	7	22	31
220.5979	25	26	0	2	9	47	13	22	18	12	3	8	1	10	14	19	108	11	2	9	17	35
220.6633	26	29	0	2	11	52	44	20	25	11	0	12	1	10	12	15	105	10	2	3	23	30
220.7248	25	22	1	2	6	51	28	16	28	12	4	10	1	11	12	19	106	12	2	11	18	33
220.7862	24	25	1	2	11	48	38	20	21	13	0	15	1	9	8	16	97	11	2	5	19	31
220.8515	23	21	0	2	8	44	25	23	19	14	2	13	1	11	14	17	102	11	2	8	22	28
220.9092	27	26	1	2	9	47	29	19	16	9	2	19	0	8	6	19	99	13	2	4	22	29
220.9746	26	22	1	2	6	41	14	20	24	14	4	12	0	11	12	19	94	13	2	2	18	32
221.04	28	24	1	1	11	48	38	19	27	12	4	13	1	11	7	18	101	13	1	5	19	31
221.1015	25	26	0	2	9	40	25	20	21	14	2	12	1	10	13	17	105	10	2	7	13	29
221.163	29	23	1	2	8	47	16	19	15	12	4	13	0	10	7	17	107	13	2	4	23	27
221.2249	23	24	1	2	7	47	24	20	29	12	3	12	1	10	10	18	99	13	2	5	17	31
221.2898	29	21	1	1	10	43	13	20	17	10	5	13	1	8	11	19	103	13	1	5	18	31
221.3513	22	26	1	2	9	46	33	20	27	13	2	14	1	9	8	19	95	10	2	6	10	30
221.4129	26	25	0	2	10	39	7	20	23	14	1	12	1	10	8	19	110	11	2	6	23	28
221.4782	26	22	1	2	9	45	33	20	23	13	4	11	0	11	6	17	103	13	2	5	19	27
221.5397	29	22	1	2	8	43	4	19	20	11	3	10	1	10	6	19	105	13	2	2	22	27
221.6013	28	24	1	1	10	42	43	17	34	12	4	10	1	10	5	18	94	13	2	6	12	30
221.6666	25	25	0	2	8	40	25	22	13	13	3	11	1	11	13	19	105	11	2	7	19	30
221.7281	25	26	0	2	9	51	40	20	22	10	2	14	0	10	9	17	100	11	2	6	17	31
221.7897	29	23	1	2	8	41	28	18	24	12	1	18	0	11	12	19	108	13	2	2	23	28
221.855	26	22	1	2	11	48	39	20	19	12	4	16	1	8	14	16	105	11	1	6	14	30
221.9165	26	27	0	2	8	44	2	19	15	14	2	14	1	10	10	17	105	13	2	6	12	32
221.978	25	30	1	2	9	48	37	20	25	13	3	17	1	8	7	19	94	13	2	2	18	28
222.0396	29	22	1	2	7	51	34	19	23	13	4	14	0	11	10	19	104	13	2	1	19	26
222.1049	27	21	1	2	8	46	42	17	23	10	1	15	1	11	9	19	102	11	1	6	18	31
222.1666	26	27	0	2	8	39	25	21	20	14	3	12	1	10	15	17	104	13	2	10	16	31
222.228	25	21	1	2	10	51	39	20	16	11	5	17	0	6	7	19	108	12	2	2	22	28
222.2932	29	18	1	2	11	40	7	17	16	14	4	9	1	11	11	19	105	13	2	3	17	30
222.3548	26	25	1	1	11	46	41	20	27	11	7	11	1	9	8	19	92	13	1	6	20	31
222.4164	27	24	0	2	6	52	1	20	17	14	2	13	1	9	11	17	104	11	2	6	11	30
222.4817	27	27	1	2	9	48	39	21	21	13	3	16	0	10	14	14	104	10	2	2	23	28
222.5432	28	22	1	2	8	43	16	18	24	11	4	13	1	11	8	19	100	12	2	3	19	31
222.6048	29	23	1	1	10	47	46	18	19	10	6	9	1	12	5	18	100	13	1	4	19	31
222.67	22	26	1	2	11	41	18	20	23	14	2	14	1	9	14	17	102	12	2	5	14	32
222.7317	26	25	1	2	10	46	21	22	21	12	1	17	0	10	13	16	104	13	2	3	22	27
222.7932	25	18	1	2	10	42	40	17	27	13	4	10	1	11	10	15	99	12	1	8	19	37
222.8585	26	26	1	2	11	47	28	24	16	12	6	16	1	10	10	17	105	11	2	5	21	31
222.9199	28	18	1	2	6	43	37	20	24	13	4	13	0	9	9	18	99	13	2	6	20	28
222.9814	29	19	1	2	7	41	19	18	19	8	2	14	1	6	9	19	102	13	2	3	22	28
223.0429	28	24	1	2	3	46	32	17	23	9	4	8	1	11	0	19	96	13	1	9	18	29
223.1083	28	24	1	1	9	31	31	17	20	12	3	13	1	11	2	19	105	13	1	5	20	30
223.1699	27	27	1	2	7	48	41	20	23	14	4	11	1	7	2	17	107	11	2	8	13	29
223.2314	26	26	0	2	9	46	21	20	17	14	1	24	1	11	8	17	105	13	2	4	23	26
223.2929	29	21	1	2	3	46	37	20	20	14	4	16	0	8	0	19	97	12	2	1	11	27
223.3583	28	22	1	2	5	38	10	17	32	12	4	14	0	10	5	19	101	13	2	2	22	29
223.4198	25	19	1	1	9	47	44	17	23	14	4	11	1	11	2	18	103	13	1	4	13	29
223.4816	24	26	0	2	8	38	2	19	14	14	5	9	1	11	7	19	105	13	1	5	18	33
223.5466	20	21	0	2	10	44	39	20	23	14	5	9	1	9	2	16	103	13	2	7	15	31
223.6081	26	26	0	2	6	47	19	20	20	10	2	15	0	10	6	17	109	11	2	4	19	28
223.6697	22	25	1	2	7	49	41	17	25	10	5	15	0	10	1	17	99	11	2	5	19	27
223.7351	29	21	1	1	11	43	32	18	11	9	4	14	1	11	5	19	103	13	1	11	14	33
223.7966	22	27	1	2	9	46	37	20	24	12	3	15	3	10	2	17	101	12	2	7	20	31
223.8581	28	20	0	2	8	44	29	20	13	11	1	11	0	11	5	19	107	13	2	2	16	26
223.9234	26	24	1	2	9	47	41	17	23	11	5	16	0	12	1	18	100	13	2	1	23	29
223.985	26	20	1	1	11	43	18	17	22	11	4	11	1	10	4	19	106	13	1	13	16	28
224.0465	24	26	0	2	11	49	36	20	10	12	3	15	1	8	1	17	111	13	2	5	21	31
224.108	25	23	1	2	8	44	15	21	17	12	1	14	0	11	4	17	106	10	2	3	17	29
224.1732	28	23	1	2	6	50	40	18	27	13	4	17	1	12	0	18	93	11	2	4	21	28
224.2348	25	21	1	1	8	43	23	21	23	11	4	8	1	11	9	19	106	13	2	9	18	28
224.2965	27	23	1	1	10	49	37	23	20	12	3	14	1	9	7	16	100	13	1	5	21	31
224.3617	21	25	0	2	10	44	6	20	25	14	4	13	1	9	11	17	99	12	2	9	16	32
224.4232	29	22	1	2	9	51	36	20	15	12	1	16	0	10	1	18	95	13	2	2	22	28
224.4852	26	14	1	2	5	40	17	19	28	9	4	13	0	11	9	18	102	12	2	5	19	34
224.5501	29	23	1	1	10	44	33	21	24	11	5	10	1	12	2	19	104	13	1	5	21	30
224.6118	28	27	0	2	10	42	24	20	19	13	2	11	1	10	10	17	107	13	2	10	19	33
224.6732	29	23	1	2	8	47	12	20	33	8	4	23	0	11	3	19	102	13	2	2	23	28
224.7347	28	26	1	1	8	41	38	17	26	12	4	10	1	11	8	19	96	13	1	7	19	32
224.8	27	26	1	1	9	44	20	18	15	10	4	14	1	14	9	19	103	13	2	5	21	31
224.8615	23	25	1	2	7	44	39	20	23	14	4	14	1	8	9	18	98	11	2	6	20	25
224.9231	25	26	0	2	7	45	29	21	21	13	2	17	0	6	10	17	104	13	2	2	23	28
224.9883	26	19	1	2	8	48	41	17	23	12	4	11	1	8	8	16	108	13	2	3	19	30
225.0499	28	24	1	1	0	39	6	17	17	8	3	10	1	11	10	19	105	13	1	5	20	32
225.1153	23	28	0	2	11	45	40	20	23	14	1	12	1	10	5	16	104	13	2	10	16	30
225.177	28	22	1	2	9	51	21	21	20	11	2	15	0	11	8	19	104	13	2	4	21	30
225.2386	27	17	1	2	11	50	43	17	23	11	4	13	1	10	4	19	98	14	1	10	17	29
225.3037	26	29	1	2	10	49	26	21	23	12	3	12	1	10	10	17	106	11	2	8	16	31
225.3652	26	18	1	2	9	53	42	20	17	12	3	15	0	12	4	19	100	13	2	4	23	31
225.4267	30	25	1	2	9	43	19	20	16	11	4	10	1	11	8	19	104	13	1	6	15	30
225.4886	27	25	1	2	11	49	43	20	17	11	6	11	1	10	11	19	99	13	2	6	21	31
225.5537	23	28	0	2	10	42	23	21	20	14	4	12	0	11	12	19	107	13	2	5	17	27
225.6151	27	23	1	2	11	47	36	21	20	9	3	14	1	9	8	18	100	13	2	5	23	27
225.6766	29	23	1	1	8	41	20	18	0	14	4	8	1	11	7	19	100	13	1	11	18	31
225.742	25	25	1	2	11	48	38	23	5	14	6	17	1	10	10	17	109	11	2	6	18	31
225.8035	24	21	1	2	8	51	13	20	12	14	2	14	1	11	11	19	96	12	2	6	23	30
225.8652	29	21	1	2	8	49	15	19	4	13	5	14	0	12	5	19	102	13	2	2	23	30
225.9265	27	21	1	1	10	42	28	17	18	12	4	9	1	11	8	19	96	13	1	8	21	27
225.9919	29	26	1	1	11	49	16	22	13	12	6	14	1	8	3	19	103	13	2	5	18	31
226.0535	23	20	0	2	8	42	37	20	19	14	2	13	1	11	10	17	105	11	2	4	15	31
226.115	29	22	1	2	8	42	11	21	8	12	3	13	2	11	5	19	101	13	2	5	23	27
226.1802	29	28	1	2	7	40	34	20	16	12	4	9	1	12	5	19	101	11	2	6	17	30
226.2419	28	24	1	1	11	42	15	19	15	9	4	5	1	11	8	19	102	13	1	5	18	29
226.3033	26	26	1	1	9	34	41	20	12	14	4	9	1	9	7	19	100	13	2	6	16	28
226.3687	26	26	1	2	10	45	16	22	11	13	0	13	1	11	11	19	105	11	2	5	23	31
226.4301	27	25	1	2	8	50	37	20	9	10	4	14	0	10	4	19	93	13	2	8	20	29
226.4916	29	23	1	2	4	47	21	16	8	12	5	16	0	10	4	19	105	13	2	2	22	34
226.5531	26	16	1	1	8	46	44	20	16	14	4	9	1	9	0	19	102	13	1	8	19	33
226.6186	25	26	1	2	12	41	14	20	7	13	4	16	1	9	11	19	100	13	1	5	19	32
226.6801	24	24	1	2	10	47	40	20	16	14	4	12	1	5	7	17	101	11	2	6	19	28
226.7417	29	23	1	2	7	46	19	20	2	11	1	12	0	11	13	19	101	13	2	2	14	30
226.8031	28	14	1	2	8	49	37	17	13	14	4	11	1	7	2	19	93	13	2	4	15	28
226.8684	29	23	1	1	10	49	9	19	0	11	6	12	1	11	5	19	103	13	1	7	16	34
226.93	27	20	1	1	9	45	38	20	11	13	3	16	1	5	7	19	105	14	1	8	16	31
226.9955	26	26	0	2	11	42	26	21	16	12	2	13	1	9	9	17	106	11	2	7	14	34
227.0568	22	26	0	2	9	50	40	20	12	12	3	16	0	12	7	17	100	11	2	3	23	25
227.1182	28	24	1	2	9	52	9	17	5	7	4	11	0	11	8	19	105	13	2	4	19	28
227.1798	25	23	1	2	9	49	41	20	10	10	4	10	1	9	8	19	96	11	1	6	22	28
227.2452	29	25	1	2	10	42	29	19	6	13	4	12	1	11	7	19	101	13	1	7	11	29
227.3067	23	22	1	2	11	47	37	20	10	13	4	14	1	8	9	16	107	10	2	5	19	31
227.3682	23	20	0	2	7	36	22	23	6	12	3	11	1	10	13	19	106	10	2	7	17	29
227.4335	27	19	1	2	9	48	39	20	14	12	5	17	0	11	2	18	99	12	2	2	23	27
227.4951	26	17	1	2	11	43	16	16	16	11	4	13	1	10	8	19	108	12	1	8	18	25
227.5568	26	26	1	2	10	48	41	21	11	13	4	11	1	9	10	19	103	12	2	4	20	29
227.6219	25	25	0	2	8	52	27	22	15	12	2	14	0	11	10	17	99	11	2	3	18	30
227.6834	28	20	1	2	9	50	37	18	10	8	6	16	0	9	5	18	104	13	2	5	23	28
227.745	26	18	1	2	9	44	4	20	18	10	4	9	1	11	10	17	102	13	2	8	19	34
227.8103	29	23	1	1	11	50	33	17	20	12	4	12	1	10	5	19	105	13	1	5	22	31
227.8719	25	19	1	2	9	40	19	20	15	13	4	16	1	10	11	17	106	11	2	6	19	29
227.9334	29	23	1	2	9	50	19	21	5	12	1	16	1	10	6	19	106	13	2	3	22	28
227.9949	25	21	1	2	6	50	30	17	21	11	4	12	1	12	0	18	89	13	2	7	14	28
228.0602	29	22	1	1	11	40	23	18	14	10	3	17	1	10	7	19	101	13	1	5	18	30
228.1217	25	24	0	2	9	38	36	20	16	14	4	15	1	9	7	15	102	9	2	6	14	35
228.1834	26	23	1	2	10	43	17	20	24	11	5	19	2	9	12	17	105	11	2	3	23	28
228.2486	26	19	1	2	5	39	36	20	13	10	4	13	1	11	7	19	101	13	2	6	19	29
228.3102	29	23	1	1	9	50	25	16	2	10	5	11	1	11	10	19	103	13	2	5	23	27
228.3717	29	23	1	1	9	45	42	20	15	14	4	14	1	9	11	17	97	11	1	6	14	31
228.4333	29	26	0	2	8	40	9	21	3	13	1	17	1	9	13	17	109	11	2	8	21	31
228.4985	20	27	1	2	8	47	39	20	12	13	2	16	0	7	10	16	101	11	2	9	15	29
228.5601	29	22	1	2	9	48	18	21	15	10	4	18	0	11	12	19	106	13	2	1	18	28
228.6254	23	23	1	1	11	46	45	17	16	12	5	10	1	10	11	19	100	12	1	7	16	31
228.687	26	18	0	2	10	40	23	22	4	14	2	13	1	10	13	17	106	11	2	8	15	31
228.7485	24	20	1	2	9	47	37	20	14	12	5	18	1	12	6	19	103	11	2	1	23	29
228.81	27	21	1	2	9	52	26	18	5	8	4	15	1	11	12	19	103	13	1	8	16	30
228.8753	24	16	1	1	11	46	41	17	8	15	4	10	1	11	11	18	104	12	1	6	20	31
228.9369	25	26	0	2	6	40	17	21	15	14	4	14	1	11	15	19	108	12	2	5	18	24
228.9983	24	26	1	2	8	50	38	20	26	11	4	12	0	11	6	18	96	12	2	2	23	29
229.0637	28	21	1	2	7	49	17	19	18	12	3	11	1	11	14	19	105	13	1	7	19	27
229.1252	28	26	1	1	9	50	39	22	9	13	3	12	1	10	9	18	107	13	2	5	21	31
229.1868	23	20	0	2	9	45	18	23	10	14	1	15	1	9	14	19	111	11	2	5	14	33
229.2483	28	20	1	2	8	49	34	22	4	11	2	19	0	9	7	18	101	13	2	2	23	30
229.3136	27	22	1	2	7	39	14	20	13	10	4	12	1	11	12	19	96	12	2	7	16	31
229.3752	29	23	1	1	11	48	38	19	12	14	3	11	1	12	5	18	102	13	1	5	19	31
229.4367	23	24	0	2	9	51	23	20	14	12	4	13	1	9	10	17	102	13	2	4	15	31
229.5019	27	25	1	2	7	46	21	24	9	15	3	16	0	8	8	19	105	11	2	4	23	27
229.5636	28	20	1	2	6	50	28	20	16	11	4	13	1	11	12	19	94	13	2	2	19	28
229.625	29	22	1	2	9	49	22	17	17	11	4	13	2	8	6	19	101	13	1	5	23	29
229.6903	25	20	1	1	9	45	45	17	13	13	4	15	1	10	9	18	104	13	1	6	15	32
229.7519	25	26	0	2	9	33	27	20	14	12	4	21	1	8	16	17	107	11	2	5	19	31
229.8134	24	25	1	2	9	44	36	20	13	14	2	14	0	6	12	15	101	13	2	1	17	30
229.8787	28	22	1	2	8	44	24	20	5	10	6	17	1	10	13	19	104	13	2	3	23	30
229.9403	29	19	1	1	10	47	44	17	15	14	4	13	1	9	10	19	95	13	2	6	15	33
230.0018	29	25	0	2	11	47	19	21	0	12	4	15	1	9	12	19	106	13	2	6	18	34
230.0672	21	26	1	2	9	49	34	20	14	14	3	13	0	9	8	17	108	12	2	11	17	28
230.1287	29	22	1	2	9	41	11	21	15	10	5	14	1	11	11	19	105	13	2	9	18	26
230.1902	27	22	1	2	9	46	41	20	11	13	3	10	1	10	11	18	97	13	1	4	16	31
230.2518	25	23	0	2	9	36	20	22	0	10	4	12	1	10	13	19	109	11	2	5	18	30
230.317	24	19	0	2	8	52	39	20	22	13	5	21	0	9	9	17	101	13	2	3	22	28
230.3786	27	24	1	2	7	52	21	20	11	12	3	12	1	10	15	19	101	13	2	4	17	29
230.4402	27	23	1	1	9	49	42	17	19	11	3	16	1	10	5	19	96	14	2	6	20	31
230.5055	23	30	0	2	9	39	14	21	30	13	4	10	1	10	15	17	109	11	2	9	11	32
230.567	24	26	1	2	8	51	41	21	15	10	0	16	0	9	11	17	102	11	2	3	23	31
230.6286	27	19	1	2	6	47	10	18	24	10	4	11	0	11	12	19	102	13	2	7	19	26
230.6939	29	23	1	1	11	46	42	17	14	12	6	14	1	13	6	19	100	13	1	6	19	31
230.7555	28	26	0	2	8	44	19	20	24	14	3	12	1	10	13	18	103	10	2	10	18	33
230.817	29	23	1	2	9	48	0	18	14	9	6	15	0	9	8	19	106	13	2	3	24	31
230.8784	27	17	1	2	9	45	2	20	22	12	4	12	0	11	13	18	99	12	2	7	20	31
230.9438	29	23	1	1	11	48	18	17	25	11	4	15	1	11	6	16	104	13	1	6	20	30
231.0053	24	18	1	2	6	40	15	20	21	11	4	18	1	10	16	17	105	13	2	6	14	32
231.0706	26	24	1	2	10	49	9	20	15	13	3	17	1	11	9	19	105	13	2	4	24	31
231.1321	29	20	1	2	7	48	23	17	23	12	4	11	1	9	7	18	101	13	2	10	18	27
231.1936	28	23	1	1	9	39	8	22	14	13	6	17	1	9	12	19	106	13	2	5	19	29
231.2552	25	18	0	2	9	48	28	20	22	14	3	19	1	10	9	17	103	11	2	9	13	30
231.3205	25	26	1	2	6	47	5	21	21	14	2	16	0	11	16	19	106	11	2	3	22	29
231.3821	29	21	1	2	10	51	21	17	27	12	4	10	1	8	6	18	100	13	2	6	19	29
231.4437	29	24	1	1	10	45	9	20	15	12	5	16	1	11	11	19	104	13	2	6	17	30
231.5089	21	25	0	2	11	47	26	20	20	14	3	13	1	9	9	19	107	13	2	5	19	28
231.5706	28	25	1	2	5	38	12	23	9	15	0	14	1	11	14	19	104	13	2	6	20	35
231.6358	27	20	1	2	11	50	27	20	23	11	5	12	1	13	6	18	102	11	1	13	20	30
231.6974	25	26	1	2	8	49	17	21	13	13	2	13	1	10	13	18	108	12	2	12	16	36
231.7588	20	20	1	2	9	48	26	20	13	14	3	18	0	6	13	17	105	11	2	6	24	28
231.8206	24	20	1	2	7	39	0	18	18	12	4	13	1	11	13	19	108	13	2	10	21	32
231.8819	27	26	1	1	9	48	26	20	8	11	6	12	1	10	8	18	101	14	2	5	23	31
231.9474	26	21	0	2	7	38	2	22	11	14	2	12	1	10	15	17	105	11	2	5	13	29
232.0087	26	26	1	2	8	51	26	20	9	12	5	15	0	11	8	16	93	10	2	2	23	28
232.074	30	19	1	2	8	52	5	21	21	11	4	14	0	11	11	19	109	13	2	5	19	27
232.1356	29	25	1	1	11	50	20	18	21	12	3	17	1	9	7	19	102	13	2	6	22	32
232.1973	22	19	1	2	10	35	13	20	23	11	4	10	1	10	13	19	102	13	2	6	13	31
232.2587	26	25	0	2	9	52	7	21	11	12	3	16	2	10	11	17	103	11	2	2	22	28
232.3242	27	20	1	2	8	39	8	17	21	10	4	19	0	11	12	19	109	13	2	4	18	33
232.3856	29	25	1	1	11	44	7	17	25	10	3	12	1	11	10	19	103	13	1	5	20	31
232.4509	26	25	1	2	11	44	22	20	18	14	2	18	1	10	6	17	108	11	2	8	13	33
232.5124	28	23	1	2	9	42	12	21	14	12	2	10	0	10	11	19	103	13	2	0	23	27
232.574	27	17	1	2	8	47	26	17	25	12	4	15	1	10	8	19	101	11	1	4	17	32
232.6355	29	26	1	1	11	54	0	22	11	12	6	22	2	10	16	19	102	13	2	2	18	34
232.701	24	26	0	2	8	48	29	20	19	13	1	19	0	11	13	17	104	8	2	7	18	28
